# source, target
0,1
0,2
1,0
1,3
2,7
2,13
3,4
3,1
4,1
4,5
5,17
5,20
6,0
6,7
7,5
8,4
8,9
9,8
9,14
9,11
10,5
10,11
11,10
11,5
12,13
12,1
13,14
13,2
13,11
14,13
14,9
15,16
15,5
16,15
16,17
17,20
17,5
18,16
18,5
19,18
19,20
20,5
20,17
21,18
21,5
22,5
22,23
23,25
23,5
24,5
24,17
25,5
25,23
26,5
26,20
27,5
27,17
28,9
28,5
