x	y	layer_hash	node_id_hash
31.858620453274405	15.10030040612887	0	0
28.040904791965094	15.46709662074617	0	1
17.951371743626755	7.51004261503934	0	2
18.42811797693733	12.785807933275791	0	3
20.57789516913942	8.32989955949017	0	4
16.265980720643675	15.191105744285471	0	5
22.211704625537568	15.139730362340092	0	6
16.183181002553056	11.596438843018593	0	7
27.38428436747887	19.182741963356634	0	34
24.878198154494225	19.995319093141994	0	8
23.248905443606912	21.534561683822197	0	9
27.712698023246976	10.399078082958775	0	10
26.11029372375765	15.953427843532548	0	11
25.742197182596932	7.555113097342453	0	12
24.9606098688087	12.420862393697973	0	13
22.039572192763824	10.802083233806965	0	14
14.733747543111459	13.491146670615018	0	15
17.99732314038487	15.040226723181929	0	16
22.214679869624003	6.198590118496802	0	17
19.758680029336684	16.49936603133314	0	18
17.30006648221627	19.524571750747	0	19
21.138352192848338	18.101816178473054	0	20
24.000754843183838	9.77682136818955	0	21
23.952663882046014	14.802263127039788	0	22
13.9958577668064	10.83224238770365	0	23
19.1815084282149	10.608867049802335	0	24
17.232980508701093	9.769741758687976	0	25
14.614341223162695	24.84483003655833	0	26
17.13095057542709	21.869963293050965	0	27
26.51193199282611	13.602273931369817	0	28
20.839512202852138	13.078286693280688	0	29
22.978930466578532	18.847557230936296	0	30
19.84826905697505	22.935153814452203	0	31
17.45594864509515	17.32675558928462	0	32
24.200648587356675	17.481163214189117	0	33
1.784286210379908	8.691322886142482	1	0
4.020133175810747	6.529170237157261	1	1
1.3147689724950595	5.801972789993519	1	2
6.119970348852859	4.798621408765329	1	3
3.364981206070166	1.8232685345446427	1	4
-2.2596284231376065	-1.3842707825944618	1	5
-1.5138507646864554	8.56503317920964	1	6
-1.5796015520710371	4.489237894358266	1	7
7.347696698075842	-0.8454803474860947	1	34
5.220866856489706	-1.2986560401131384	1	8
0.46073044995755535	-1.4850996230850455	1	9
1.8823957466158912	0.06977805541573813	1	10
6.194856795742423	7.708982030652374	1	11
3.9318438077312243	3.9684692723165624	1	12
6.132678680671265	1.5273421966707286	1	13
-5.6842121111856665	2.700393853832178	1	14
-7.945088105218376	1.4633948274807824	1	15
-5.0519947423562055	-1.6198219786512271	1	16
-7.228785005232095	-2.377122127895508	1	17
-9.383270063203812	-0.7910112133919555	1	18
-4.575354604140159	0.21866560955153772	1	19
-4.11270460753063	-3.9440349502465564	1	20
-2.7080379722117187	-6.520396516203967	1	21
-1.2004774928307886	-4.983392718908651	1	22
-5.904450280080033	-4.709718212612909	1	23
0.5732048801910925	-5.643937109588902	1	24
-2.4708282342949732	1.5869871559650195	1	25
-6.552935674388117	-0.24215818189650018	1	26
2.5650461419912034	-3.230591621247164	1	27
